country,date,ypred,yerr,ytrue
ARE,2020-07-19,0.9543682,8.130832793152132,NA
ARE,2020-07-20,0.94184476,8.092824598192566,NA
ARE,2020-07-21,0.9203177,8.053978880718264,NA
ARE,2020-07-22,0.8883805,8.012403277766193,NA
ARE,2020-07-23,0.88049203,7.985239083471272,NA
ARE,2020-07-24,0.8428536,7.945009537946478,NA
ARE,2020-07-25,0.8341566,7.924814297334627,NA
ARE,2020-07-26,0.81252664,7.905109527424215,NA
ARE,2020-07-27,0.83370394,7.92268655222693,NA
ARE,2020-07-28,0.8572591,7.934305671767959,NA
ARE,2020-07-29,0.8432943,7.928476952985669,NA
ARE,2020-07-30,0.826841,7.927249681431396,NA
ARE,2020-07-31,0.8606457,7.978818624925303,NA
ARE,2020-08-01,0.8611293,7.864290431737088,NA
ARE,2020-08-02,0.81112844,7.851821746873924,NA
ARE,2020-08-03,0.7887002,7.843857071978891,NA
ARE,2020-08-04,0.7891305,7.834810734019076,NA
ARE,2020-08-05,0.7710777,7.815882725186055,NA
ARE,2020-08-06,0.78541446,7.811303173971496,NA
ARE,2020-08-07,0.7735563,7.789159735562296,NA
ARE,2020-08-08,0.78108823,7.780692547158422,NA
ARE,2020-08-09,0.7467268,7.751769008182221,NA
ARE,2020-08-10,0.74652034,7.742328541980177,NA
ARE,2020-08-11,0.6616054,7.667799438775119,NA
ARE,2020-08-12,0.70095235,7.775550268398014,NA
ARE,2020-08-13,0.70197695,7.775750069520811,NA
ARE,2020-08-14,0.7119213,7.782951120946525,NA
ARE,2020-08-15,0.7337801,7.813586380774739,NA
ARE,2020-08-16,0.76475054,7.839473490084773,NA
ARE,2020-08-17,0.7587271,7.819917613065869,NA
ARE,2020-08-18,0.7480209,7.817859387800898,NA
ARE,2020-08-19,0.737534,7.816166278560326,NA
ARE,2020-08-20,0.75242656,7.843913454213543,NA
ARE,2020-08-21,0.76363957,7.864779260237519,NA
ARE,2020-08-22,0.7921143,7.909505152125735,NA
ARE,2020-08-23,0.8227616,7.945178684650435,NA
ARE,2020-08-24,0.8636191,7.988511990082777,NA
ARE,2020-08-25,0.8742041,8.00349597949183,NA
ARE,2020-08-26,0.87870336,8.0161480434677,NA
ARE,2020-08-27,0.87021023,8.024452653971654,NA
ARE,2020-08-28,0.8497348,8.032773686485701,NA
ARE,2020-08-29,0.89049244,8.078777758159477,NA
ARE,2020-08-30,0.8806833,8.065943409871577,NA
ARE,2020-08-31,0.8973859,8.05866462759809,NA
ARE,2020-09-01,0.8858167,8.047121049303488,NA
ARE,2020-09-02,0.89137214,8.062323998847114,NA
ARE,2020-09-03,0.90058255,8.068703949768187,NA
ARE,2020-09-04,0.88064814,8.05234105891167,NA
ARE,2020-09-05,0.8999897,8.083447083029212,NA
ARE,2020-09-06,0.9193308,8.105671536688202,NA
ARE,2020-09-07,0.9253516,8.106975444289574,NA
ARE,2020-09-08,0.94383985,8.121502901818047,NA
ARE,2020-09-09,0.95266086,8.143823150535914,NA
ARE,2020-09-10,0.98985034,8.199747758506781,NA
ARE,2020-09-11,1.0130687,8.223906177554374,NA
ARE,2020-09-12,1.0121706,8.238725399462163,NA
ARE,2020-09-13,1.0496058,8.292974962403559,NA
ARE,2020-09-14,0.82672274,8.363584131799453,NA
AUS,2020-04-11,1.2980707,8.293149035710544,NA
AUS,2020-04-12,1.0920024,8.161193805411795,NA
AUS,2020-04-13,0.8930296,8.013354659550906,NA
AUS,2020-04-14,0.71169513,8.015471456651873,NA
AUS,2020-04-15,0.73641795,8.213723436496133,NA
AUS,2020-04-16,0.661755,8.329123091019943,NA
AUS,2020-04-17,0.48901463,8.354782481790021,NA
AUS,2020-04-18,0.42608,8.524090668845632,NA
AUS,2020-04-19,0.40372327,8.654738159740653,NA
AUS,2020-04-20,0.382099,8.806624236288757,NA
AUS,2020-04-21,0.34970868,8.870936659614717,NA
AUS,2020-04-22,0.30902654,8.932390558383846,NA
AUS,2020-04-23,0.25973946,8.995901040216937,NA
AUS,2020-04-24,0.20506254,9.054221619460352,NA
AUS,2020-04-25,0.1625301,9.028588503906422,NA
AUS,2020-04-26,0.13592091,9.023789445156954,NA
AUS,2020-04-27,0.1147559,9.049298848234852,NA
AUS,2020-04-28,0.105655074,9.040430415384376,NA
AUS,2020-04-29,0.09671882,9.096132231418316,NA
AUS,2020-04-30,0.098094285,9.126546341510613,NA
AUS,2020-05-01,0.11053914,9.111343391966988,NA
AUS,2020-05-02,0.11363578,9.087777807483747,NA
AUS,2020-05-03,0.1131534,9.089485149133067,NA
AUS,2020-05-04,0.12262344,9.048013552244917,NA
AUS,2020-05-05,0.1354481,9.037984630681214,NA
AUS,2020-05-06,0.15113893,9.068605110700343,NA
AUS,2020-05-07,0.18535802,9.065492044987076,NA
AUS,2020-05-08,0.21928042,9.043935967138863,NA
AUS,2020-05-09,0.25941268,9.012988689118886,NA
AUS,2020-05-10,0.28980702,9.022208552985349,NA
AUS,2020-05-11,0.31635955,8.996419428335535,NA
AUS,2020-05-12,0.32767165,8.973177357451124,NA
AUS,2020-05-13,0.33078244,8.92679284254353,NA
AUS,2020-05-14,0.32999197,8.889425105977585,NA
AUS,2020-05-15,0.3199103,8.870809662736665,NA
AUS,2020-05-16,0.3381524,8.831258893629043,NA
AUS,2020-05-17,0.35935763,8.810325757363685,NA
AUS,2020-05-18,0.37965685,8.80327797803217,NA
